in s,C1 in V
7.3124160E-03,1.19027E+01
7.3127200E-03,1.17465E+01
7.3130240E-03,1.18441E+01
7.3133280E-03,1.17660E+01
7.3136320E-03,1.18246E+01
7.3139360E-03,1.17660E+01
7.3142400E-03,1.17855E+01
7.3145440E-03,1.17660E+01
7.3148480E-03,1.17855E+01
7.3151520E-03,1.18246E+01
7.3154560E-03,1.17660E+01
7.3157600E-03,1.17465E+01
7.3160640E-03,1.17660E+01
7.3163680E-03,1.18246E+01
7.3166720E-03,1.18051E+01
7.3169760E-03,1.18246E+01
7.3172800E-03,1.17660E+01
7.3175840E-03,1.18246E+01
7.3178880E-03,1.18637E+01
7.3181920E-03,1.18246E+01
7.3184960E-03,1.17465E+01
7.3188000E-03,1.17660E+01
7.3191040E-03,1.18051E+01
7.3194080E-03,1.18246E+01
7.3197120E-03,1.17660E+01
7.3200160E-03,1.18051E+01
7.3203200E-03,1.17855E+01
7.3206240E-03,1.18051E+01
7.3209280E-03,1.17465E+01
7.3212320E-03,1.17855E+01
7.3215360E-03,1.17270E+01
7.3218400E-03,1.18441E+01
7.3221440E-03,1.18637E+01
7.3224480E-03,1.17074E+01
7.3227520E-03,1.18246E+01
7.3230560E-03,1.18051E+01
7.3233600E-03,1.18051E+01
7.3236640E-03,1.17855E+01
7.3239680E-03,1.18441E+01
7.3242720E-03,1.18051E+01
7.3245760E-03,1.17270E+01
7.3248800E-03,1.17465E+01
7.3251840E-03,1.17465E+01
7.3254880E-03,1.17660E+01
7.3257920E-03,1.17660E+01
7.3260960E-03,1.18246E+01
7.3264000E-03,1.18051E+01
7.3267040E-03,1.18637E+01
7.3270080E-03,1.17855E+01
7.3273120E-03,1.17855E+01
7.3276160E-03,1.17270E+01
7.3279200E-03,1.18246E+01
7.3282240E-03,1.18246E+01
7.3285280E-03,1.18246E+01
7.3288320E-03,1.18246E+01
7.3291360E-03,1.17660E+01
7.3294400E-03,1.18051E+01
7.3297440E-03,1.17660E+01
7.3300480E-03,1.17270E+01
7.3303520E-03,1.18246E+01
7.3306560E-03,1.17855E+01
7.3309600E-03,1.17855E+01
7.3312640E-03,1.17660E+01
7.3315680E-03,1.18637E+01
7.3318720E-03,1.17465E+01
7.3321760E-03,1.17855E+01
7.3324800E-03,1.18832E+01
7.3327840E-03,1.18051E+01
7.3330880E-03,1.18246E+01
7.3333920E-03,1.18051E+01
7.3336960E-03,1.18246E+01
7.3340000E-03,1.17465E+01
7.3343040E-03,1.17660E+01
7.3346080E-03,1.18246E+01
7.3349120E-03,1.17855E+01
7.3352160E-03,1.17855E+01
7.3355200E-03,1.18246E+01
7.3358240E-03,1.18051E+01
7.3361280E-03,1.18051E+01
7.3364320E-03,1.18246E+01
7.3367360E-03,1.17855E+01
7.3370400E-03,1.17465E+01
7.3373440E-03,1.17660E+01
7.3376480E-03,1.17660E+01
7.3379520E-03,1.16879E+01
7.3382560E-03,1.17465E+01
7.3385600E-03,1.18246E+01
7.3388640E-03,1.18246E+01
7.3391680E-03,1.17660E+01
7.3394720E-03,1.17855E+01
7.3397760E-03,1.18051E+01
7.3400800E-03,1.17660E+01
7.3403840E-03,1.17855E+01
7.3406880E-03,1.18441E+01
7.3409920E-03,1.17465E+01
7.3412960E-03,1.18246E+01
7.3416000E-03,1.18246E+01
7.3419040E-03,1.18051E+01
7.3422080E-03,1.17660E+01
7.3425120E-03,1.18246E+01
7.3428160E-03,1.17660E+01
7.3431200E-03,1.17660E+01
7.3434240E-03,1.18246E+01
7.3437280E-03,1.18246E+01
7.3440320E-03,1.17660E+01
7.3443360E-03,1.17855E+01
7.3446400E-03,1.17660E+01
7.3449440E-03,1.18246E+01
7.3452480E-03,1.17660E+01
7.3455520E-03,1.18246E+01
7.3458560E-03,1.18246E+01
7.3461600E-03,1.17660E+01
7.3464640E-03,1.18637E+01
7.3467680E-03,1.17660E+01
7.3470720E-03,1.18051E+01
7.3473760E-03,1.17855E+01
7.3476800E-03,1.17855E+01
7.3479840E-03,1.18246E+01
7.3482880E-03,1.18441E+01
7.3485920E-03,1.17855E+01
7.3488960E-03,1.18441E+01
7.3492000E-03,1.18441E+01
7.3495040E-03,1.17855E+01
7.3498080E-03,1.18051E+01
7.3501120E-03,1.17270E+01
7.3504160E-03,1.18441E+01
7.3507200E-03,1.17270E+01
7.3510240E-03,1.18441E+01
7.3513280E-03,1.17270E+01
7.3516320E-03,1.17855E+01
7.3519360E-03,1.17660E+01
7.3522400E-03,1.18637E+01
7.3525440E-03,1.18637E+01
7.3528480E-03,1.17855E+01
7.3531520E-03,1.18441E+01
7.3534560E-03,1.17855E+01
7.3537600E-03,1.17465E+01
7.3540640E-03,1.18051E+01
7.3543680E-03,1.18246E+01
7.3546720E-03,1.18246E+01
7.3549760E-03,1.17855E+01
7.3552800E-03,1.18246E+01
7.3555840E-03,1.18246E+01
7.3558880E-03,1.17660E+01
7.3561920E-03,1.18051E+01
7.3564960E-03,1.18246E+01
7.3568000E-03,1.17465E+01
7.3571040E-03,1.18051E+01
7.3574080E-03,1.17855E+01
7.3577120E-03,1.17660E+01
7.3580160E-03,1.18441E+01
7.3583200E-03,1.18637E+01
7.3586240E-03,1.17855E+01
7.3589280E-03,1.18246E+01
7.3592320E-03,1.18051E+01
7.3595360E-03,1.17660E+01
7.3598400E-03,1.17465E+01
7.3601440E-03,1.18051E+01
7.3604480E-03,1.17855E+01
7.3607520E-03,1.18246E+01
7.3610560E-03,1.17465E+01
7.3613600E-03,1.17660E+01
7.3616640E-03,1.17660E+01
7.3619680E-03,1.18246E+01
7.3622720E-03,1.17660E+01
7.3625760E-03,1.17855E+01
7.3628800E-03,1.18246E+01
7.3631840E-03,1.18051E+01
7.3634880E-03,1.18051E+01
7.3637920E-03,1.18637E+01
7.3640960E-03,1.17660E+01
7.3644000E-03,1.17855E+01
7.3647040E-03,1.17465E+01
7.3650080E-03,1.17855E+01
7.3653120E-03,1.17660E+01
7.3656160E-03,1.17855E+01
7.3659200E-03,1.17465E+01
7.3662240E-03,1.17855E+01
7.3665280E-03,1.17855E+01
7.3668320E-03,1.17660E+01
7.3671360E-03,1.18441E+01
7.3674400E-03,1.17660E+01
7.3677440E-03,1.18246E+01
7.3680480E-03,1.17660E+01
7.3683520E-03,1.17855E+01
7.3686560E-03,1.18246E+01
7.3689600E-03,1.17855E+01
7.3692640E-03,1.18246E+01
7.3695680E-03,1.18051E+01
7.3698720E-03,1.17855E+01
7.3701760E-03,1.17855E+01
7.3704800E-03,1.18051E+01
7.3707840E-03,1.17465E+01
7.3710880E-03,1.18051E+01
7.3713920E-03,1.17270E+01
7.3716960E-03,1.18441E+01
7.3720000E-03,1.18246E+01
7.3723040E-03,1.18637E+01
7.3726080E-03,1.17660E+01
7.3729120E-03,1.18051E+01
7.3732160E-03,1.17855E+01
7.3735200E-03,1.17660E+01
7.3738240E-03,1.17855E+01
7.3741280E-03,1.18051E+01
7.3744320E-03,1.18246E+01
7.3747360E-03,1.18441E+01
7.3750400E-03,1.18246E+01
7.3753440E-03,1.17465E+01
7.3756480E-03,1.17465E+01
7.3759520E-03,1.17855E+01
7.3762560E-03,1.17465E+01
7.3765600E-03,1.18246E+01
7.3768640E-03,1.17855E+01
7.3771680E-03,1.18246E+01
7.3774720E-03,1.17465E+01
7.3777760E-03,1.17660E+01
7.3780800E-03,1.17855E+01
7.3783840E-03,1.17660E+01
7.3786880E-03,1.17855E+01
7.3789920E-03,1.18637E+01
7.3792960E-03,1.18051E+01
7.3796000E-03,1.18246E+01
7.3799040E-03,1.17465E+01
7.3802080E-03,1.17660E+01
7.3805120E-03,1.17855E+01
7.3808160E-03,1.17270E+01
7.3811200E-03,1.17855E+01
7.3814240E-03,1.18246E+01
7.3817280E-03,1.18051E+01
7.3820320E-03,1.18051E+01
7.3823360E-03,1.17465E+01
7.3826400E-03,1.18246E+01
7.3829440E-03,1.18051E+01
7.3832480E-03,1.17660E+01
7.3835520E-03,1.17465E+01
7.3838560E-03,1.18246E+01
7.3841600E-03,1.18246E+01
7.3844640E-03,1.18051E+01
7.3847680E-03,1.18051E+01
7.3850720E-03,1.17660E+01
7.3853760E-03,1.17465E+01
7.3856800E-03,1.17855E+01
7.3859840E-03,1.18441E+01
7.3862880E-03,1.17855E+01
7.3865920E-03,1.18246E+01
7.3868960E-03,1.18832E+01
7.3872000E-03,1.17855E+01
7.3875040E-03,1.18051E+01
7.3878080E-03,1.18246E+01
7.3881120E-03,1.17660E+01
7.3884160E-03,1.17855E+01
7.3887200E-03,1.18246E+01
7.3890240E-03,1.17855E+01
7.3893280E-03,1.18246E+01
7.3896320E-03,1.17660E+01
7.3899360E-03,1.17855E+01
7.3902400E-03,1.17660E+01
7.3905440E-03,1.18246E+01
7.3908480E-03,1.18246E+01
7.3911520E-03,1.18051E+01
7.3914560E-03,1.17855E+01
7.3917600E-03,1.18441E+01
7.3920640E-03,1.18441E+01
7.3923680E-03,1.17855E+01
7.3926720E-03,1.17660E+01
7.3929760E-03,1.18051E+01
7.3932800E-03,1.18051E+01
7.3935840E-03,1.18246E+01
7.3938880E-03,1.18441E+01
7.3941920E-03,1.17855E+01
7.3944960E-03,1.17855E+01
7.3948000E-03,1.18441E+01
7.3951040E-03,1.17855E+01
7.3954080E-03,1.18832E+01
7.3957120E-03,1.17660E+01
7.3960160E-03,1.17660E+01
7.3963200E-03,1.17270E+01
7.3966240E-03,1.17855E+01
7.3969280E-03,1.18051E+01
7.3972320E-03,1.17855E+01
7.3975360E-03,1.18051E+01
7.3978400E-03,1.17270E+01
7.3981440E-03,1.18246E+01
7.3984480E-03,1.17855E+01
7.3987520E-03,1.17660E+01
7.3990560E-03,1.18637E+01
7.3993600E-03,1.17855E+01
7.3996640E-03,1.18246E+01
7.3999680E-03,1.18246E+01
7.4002720E-03,1.17660E+01
7.4005760E-03,1.17660E+01
7.4008800E-03,1.18051E+01
7.4011840E-03,1.18051E+01
7.4014880E-03,1.18441E+01
7.4017920E-03,1.18246E+01
7.4020960E-03,1.18246E+01
7.4024000E-03,1.17660E+01
7.4027040E-03,1.18246E+01
7.4030080E-03,1.17855E+01
7.4033120E-03,1.18246E+01
7.4036160E-03,1.17660E+01
7.4039200E-03,1.17855E+01
7.4042240E-03,1.17660E+01
7.4045280E-03,1.17855E+01
7.4048320E-03,1.18051E+01
7.4051360E-03,1.18051E+01
7.4054400E-03,1.17855E+01
7.4057440E-03,1.17855E+01
7.4060480E-03,1.18637E+01
7.4063520E-03,1.18246E+01
7.4066560E-03,1.18051E+01
7.4069600E-03,1.17660E+01
7.4072640E-03,1.17855E+01
7.4075680E-03,1.17855E+01
7.4078720E-03,1.17660E+01
7.4081760E-03,1.18246E+01
7.4084800E-03,1.17270E+01
7.4087840E-03,1.18051E+01
7.4090880E-03,1.17660E+01
7.4093920E-03,1.18246E+01
7.4096960E-03,1.17465E+01
7.4100000E-03,1.18051E+01
7.4103040E-03,1.17855E+01
7.4106080E-03,1.18246E+01
7.4109120E-03,1.18246E+01
7.4112160E-03,1.17660E+01
7.4115200E-03,1.18246E+01
7.4118240E-03,1.18051E+01
7.4121280E-03,1.17465E+01
7.4124320E-03,1.18051E+01
7.4127360E-03,1.18051E+01
7.4130400E-03,1.18051E+01
7.4133440E-03,1.18051E+01
7.4136480E-03,1.18051E+01
7.4139520E-03,1.17074E+01
7.4142560E-03,1.18441E+01
7.4145600E-03,1.17855E+01
7.4148640E-03,1.18441E+01
7.4151680E-03,1.18637E+01
7.4154720E-03,1.18246E+01
7.4157760E-03,1.18051E+01
7.4160800E-03,1.17855E+01
7.4163840E-03,1.17270E+01
7.4166880E-03,1.18246E+01
7.4169920E-03,1.18051E+01
7.4172960E-03,1.18246E+01
7.4176000E-03,1.17855E+01
7.4179040E-03,1.18051E+01
7.4182080E-03,1.18441E+01
7.4185120E-03,1.17660E+01
7.4188160E-03,1.17465E+01
7.4191200E-03,1.18051E+01
7.4194240E-03,1.17270E+01
7.4197280E-03,1.17465E+01
7.4200320E-03,1.18051E+01
7.4203360E-03,1.18246E+01
7.4206400E-03,1.17855E+01
7.4209440E-03,1.18246E+01
7.4212480E-03,1.17855E+01
7.4215520E-03,1.18246E+01
7.4218560E-03,1.17855E+01
7.4221600E-03,1.18051E+01
7.4224640E-03,1.18246E+01
7.4227680E-03,1.18441E+01
7.4230720E-03,1.17660E+01
7.4233760E-03,1.18246E+01
7.4236800E-03,1.18832E+01
7.4239840E-03,1.17855E+01
7.4242880E-03,1.17660E+01
7.4245920E-03,1.17465E+01
7.4248960E-03,1.17465E+01
7.4252000E-03,1.18051E+01
7.4255040E-03,1.17660E+01
7.4258080E-03,1.18051E+01
7.4261120E-03,1.18051E+01
7.4264160E-03,1.18246E+01
7.4267200E-03,1.17270E+01
7.4270240E-03,1.18051E+01
7.4273280E-03,1.18051E+01
7.4276320E-03,1.18832E+01
7.4279360E-03,1.17465E+01
7.4282400E-03,1.18246E+01
7.4285440E-03,1.17465E+01
7.4288480E-03,1.17855E+01
7.4291520E-03,1.17855E+01
7.4294560E-03,1.17660E+01
7.4297600E-03,1.18637E+01
7.4300640E-03,1.17660E+01
7.4303680E-03,1.17855E+01
7.4306720E-03,1.18832E+01
7.4309760E-03,1.18246E+01
7.4312800E-03,1.18051E+01
7.4315840E-03,1.18246E+01
7.4318880E-03,1.17855E+01
7.4321920E-03,1.17465E+01
7.4324960E-03,1.18246E+01
7.4328000E-03,1.17660E+01
7.4331040E-03,1.17855E+01
7.4334080E-03,1.18051E+01
7.4337120E-03,1.17660E+01
7.4340160E-03,1.17855E+01
7.4343200E-03,1.18246E+01
7.4346240E-03,1.17660E+01
7.4349280E-03,1.17855E+01
7.4352320E-03,1.18051E+01
7.4355360E-03,1.18246E+01
7.4358400E-03,1.17465E+01
7.4361440E-03,1.17660E+01
7.4364480E-03,1.17270E+01
7.4367520E-03,1.18637E+01
7.4370560E-03,1.17660E+01
7.4373600E-03,1.17855E+01
7.4376640E-03,1.17465E+01
7.4379680E-03,1.18051E+01
7.4382720E-03,1.17855E+01
7.4385760E-03,1.18246E+01
7.4388800E-03,1.17465E+01
7.4391840E-03,1.18246E+01
7.4394880E-03,1.18246E+01
7.4397920E-03,1.18051E+01
7.4400960E-03,1.17855E+01
7.4404000E-03,1.18441E+01
7.4407040E-03,1.17660E+01
7.4410080E-03,1.18051E+01
7.4413120E-03,1.17074E+01
7.4416160E-03,1.18051E+01
7.4419200E-03,1.17074E+01
7.4422240E-03,1.17855E+01
7.4425280E-03,1.18441E+01
7.4428320E-03,1.18246E+01
7.4431360E-03,1.17660E+01
7.4434400E-03,1.17660E+01
7.4437440E-03,1.17855E+01
7.4440480E-03,1.17660E+01
7.4443520E-03,1.18441E+01
7.4446560E-03,1.18441E+01
7.4449600E-03,1.18246E+01
7.4452640E-03,1.17660E+01
7.4455680E-03,1.17855E+01
7.4458720E-03,1.18051E+01
7.4461760E-03,1.17270E+01
7.4464800E-03,1.17660E+01
7.4467840E-03,1.17855E+01
7.4470880E-03,1.18051E+01
7.4473920E-03,1.18637E+01
7.4476960E-03,1.18246E+01
7.4480000E-03,1.17855E+01
7.4483040E-03,1.18832E+01
7.4486080E-03,1.17660E+01
7.4489120E-03,1.17660E+01
7.4492160E-03,1.17465E+01
7.4495200E-03,1.18051E+01
7.4498240E-03,1.17855E+01
7.4501280E-03,1.17855E+01
7.4504320E-03,1.17660E+01
7.4507360E-03,1.18637E+01
7.4510400E-03,1.17270E+01
7.4513440E-03,1.18246E+01
7.4516480E-03,1.18246E+01
7.4519520E-03,1.18637E+01
7.4522560E-03,1.17465E+01
7.4525600E-03,1.17660E+01
7.4528640E-03,1.17660E+01
7.4531680E-03,1.18246E+01
7.4534720E-03,1.18441E+01
7.4537760E-03,1.18246E+01
7.4540800E-03,1.18246E+01
7.4543840E-03,1.18051E+01
7.4546880E-03,1.17855E+01
7.4549920E-03,1.18246E+01
7.4552960E-03,1.18051E+01
7.4556000E-03,1.17660E+01
7.4559040E-03,1.18051E+01
7.4562080E-03,1.17660E+01
7.4565120E-03,1.18637E+01
7.4568160E-03,1.17660E+01
7.4571200E-03,1.17660E+01
7.4574240E-03,1.18246E+01
7.4577280E-03,1.18051E+01
7.4580320E-03,1.18051E+01
7.4583360E-03,1.18051E+01
7.4586400E-03,1.18051E+01
7.4589440E-03,1.18441E+01
7.4592480E-03,1.17855E+01
7.4595520E-03,1.17660E+01
7.4598560E-03,1.18246E+01
7.4601600E-03,1.18051E+01
7.4604640E-03,1.18246E+01
7.4607680E-03,1.17855E+01
7.4610720E-03,1.17660E+01
7.4613760E-03,1.18051E+01
7.4616800E-03,1.18246E+01
7.4619840E-03,1.17855E+01
7.4622880E-03,1.18246E+01
7.4625920E-03,1.18246E+01
7.4628960E-03,1.18051E+01
7.4632000E-03,1.18246E+01
7.4635040E-03,1.17660E+01
7.4638080E-03,1.18051E+01
7.4641120E-03,1.18637E+01
7.4644160E-03,1.18441E+01
7.4647200E-03,1.18051E+01
7.4650240E-03,1.18246E+01
7.4653280E-03,1.18246E+01
7.4656320E-03,1.18051E+01
7.4659360E-03,1.17660E+01
7.4662400E-03,1.17465E+01
7.4665440E-03,1.17660E+01
7.4668480E-03,1.17270E+01
7.4671520E-03,1.18051E+01
7.4674560E-03,1.17855E+01
7.4677600E-03,1.17855E+01
7.4680640E-03,1.17660E+01
7.4683680E-03,1.18246E+01
7.4686720E-03,1.17660E+01
7.4689760E-03,1.18637E+01
7.4692800E-03,1.18441E+01
7.4695840E-03,1.17465E+01
7.4698880E-03,1.17855E+01
7.4701920E-03,1.18051E+01
7.4704960E-03,1.17465E+01
7.4708000E-03,1.17660E+01
7.4711040E-03,1.17465E+01
7.4714080E-03,1.18246E+01
7.4717120E-03,1.18051E+01
7.4720160E-03,1.18637E+01
7.4723200E-03,1.18051E+01
7.4726240E-03,1.17660E+01
7.4729280E-03,1.17465E+01
7.4732320E-03,1.17660E+01
7.4735360E-03,1.18246E+01
7.4738400E-03,1.18051E+01
7.4741440E-03,1.17855E+01
7.4744480E-03,1.18246E+01
7.4747520E-03,1.17660E+01
7.4750560E-03,1.18246E+01
7.4753600E-03,1.18246E+01
7.4756640E-03,1.18246E+01
7.4759680E-03,1.17660E+01
7.4762720E-03,1.18246E+01
7.4765760E-03,1.18246E+01
7.4768800E-03,1.18051E+01
7.4771840E-03,1.17465E+01
7.4774880E-03,1.17855E+01
7.4777920E-03,1.18441E+01
7.4780960E-03,1.17660E+01
7.4784000E-03,1.17660E+01
7.4787040E-03,1.18441E+01
7.4790080E-03,1.17855E+01
7.4793120E-03,1.17660E+01
7.4796160E-03,1.17855E+01
7.4799200E-03,1.18246E+01
7.4802240E-03,1.18637E+01
7.4805280E-03,1.18246E+01
7.4808320E-03,1.18246E+01
7.4811360E-03,1.18246E+01
7.4814400E-03,1.17660E+01
7.4817440E-03,1.17855E+01
7.4820480E-03,1.18441E+01
7.4823520E-03,1.18051E+01
7.4826560E-03,1.18051E+01
7.4829600E-03,1.18441E+01
7.4832640E-03,1.17855E+01
7.4835680E-03,1.18441E+01
7.4838720E-03,1.18051E+01
7.4841760E-03,1.17855E+01
7.4844800E-03,1.18051E+01
7.4847840E-03,1.18441E+01
7.4850880E-03,1.17855E+01
7.4853920E-03,1.17660E+01
7.4856960E-03,1.18246E+01
7.4860000E-03,1.18832E+01
7.4863040E-03,1.17270E+01
7.4866080E-03,1.18246E+01
7.4869120E-03,1.18246E+01
7.4872160E-03,1.18637E+01
7.4875200E-03,1.17465E+01
7.4878240E-03,1.17855E+01
7.4881280E-03,1.17660E+01
7.4884320E-03,1.18246E+01
7.4887360E-03,1.17855E+01
7.4890400E-03,1.18832E+01
7.4893440E-03,1.17270E+01
7.4896480E-03,1.17855E+01
7.4899520E-03,1.18051E+01
7.4902560E-03,1.18246E+01
7.4905600E-03,1.17855E+01
7.4908640E-03,1.18246E+01
7.4911680E-03,1.17855E+01
7.4914720E-03,1.19027E+01
7.4917760E-03,1.17855E+01
7.4920800E-03,1.17660E+01
7.4923840E-03,1.18441E+01
7.4926880E-03,1.18832E+01
7.4929920E-03,1.17855E+01
7.4932960E-03,1.17855E+01
7.4936000E-03,1.18246E+01
7.4939040E-03,1.18246E+01
7.4942080E-03,1.18246E+01
7.4945120E-03,1.18246E+01
7.4948160E-03,1.18441E+01
7.4951200E-03,1.17660E+01
7.4954240E-03,1.17660E+01
7.4957280E-03,1.18637E+01
7.4960320E-03,1.18637E+01
7.4963360E-03,1.17855E+01
7.4966400E-03,1.17660E+01
7.4969440E-03,1.18246E+01
7.4972480E-03,1.17074E+01
7.4975520E-03,1.17660E+01
7.4978560E-03,1.17270E+01
7.4981600E-03,1.18051E+01
7.4984640E-03,1.17270E+01
7.4987680E-03,1.18246E+01
7.4990720E-03,1.17660E+01
7.4993760E-03,1.17660E+01
7.4996800E-03,1.17660E+01
7.4999840E-03,1.17074E+01
7.5002880E-03,1.17660E+01
7.5005920E-03,1.18441E+01
7.5008960E-03,1.18441E+01
7.5012000E-03,1.18051E+01
7.5015040E-03,1.18246E+01
7.5018080E-03,1.17660E+01
7.5021120E-03,1.17660E+01
7.5024160E-03,1.18051E+01
7.5027200E-03,1.18637E+01
7.5030240E-03,1.18441E+01
7.5033280E-03,1.18441E+01
7.5036320E-03,1.18051E+01
7.5039360E-03,1.17660E+01
7.5042400E-03,1.18832E+01
7.5045440E-03,1.18051E+01
7.5048480E-03,1.18051E+01
7.5051520E-03,1.17855E+01
7.5054560E-03,1.17855E+01
7.5057600E-03,1.18051E+01
7.5060640E-03,1.17855E+01
7.5063680E-03,1.18832E+01
7.5066720E-03,1.17855E+01
7.5069760E-03,1.18246E+01
7.5072800E-03,1.18441E+01
7.5075840E-03,1.17465E+01
7.5078880E-03,1.18246E+01
7.5081920E-03,1.18441E+01
7.5084960E-03,1.18246E+01
7.5088000E-03,1.18051E+01
7.5091040E-03,1.18051E+01
7.5094080E-03,1.17660E+01
7.5097120E-03,1.17660E+01
7.5100160E-03,1.17660E+01
7.5103200E-03,1.17660E+01
7.5106240E-03,1.18637E+01
7.5109280E-03,1.18246E+01
7.5112320E-03,1.17465E+01
7.5115360E-03,1.18246E+01
7.5118400E-03,1.17660E+01
7.5121440E-03,1.18246E+01
7.5124480E-03,1.18441E+01
7.5127520E-03,1.18246E+01
7.5130560E-03,1.18441E+01
7.5133600E-03,1.18051E+01
7.5136640E-03,1.17855E+01
7.5139680E-03,1.17855E+01
7.5142720E-03,1.18051E+01
7.5145760E-03,1.18441E+01
7.5148800E-03,1.18051E+01
7.5151840E-03,1.18246E+01
7.5154880E-03,1.17855E+01
7.5157920E-03,1.18246E+01
7.5160960E-03,1.17855E+01
7.5164000E-03,1.18051E+01
7.5167040E-03,1.17660E+01
7.5170080E-03,1.18051E+01
7.5173120E-03,1.18441E+01
7.5176160E-03,1.17660E+01
7.5179200E-03,1.18832E+01
7.5182240E-03,1.18246E+01
7.5185280E-03,1.17855E+01
7.5188320E-03,1.18051E+01
7.5191360E-03,1.17465E+01
7.5194400E-03,1.18051E+01
7.5197440E-03,1.18051E+01
7.5200480E-03,1.17855E+01
7.5203520E-03,1.17855E+01
7.5206560E-03,1.18246E+01
7.5209600E-03,1.17855E+01
7.5212640E-03,1.17660E+01
7.5215680E-03,1.17465E+01
7.5218720E-03,1.18051E+01
7.5221760E-03,1.17074E+01
7.5224800E-03,1.18051E+01
7.5227840E-03,1.18246E+01
7.5230880E-03,1.18246E+01
7.5233920E-03,1.18441E+01
7.5236960E-03,1.18051E+01
7.5240000E-03,1.18051E+01
7.5243040E-03,1.17465E+01
7.5246080E-03,1.18051E+01
7.5249120E-03,1.18832E+01
7.5252160E-03,1.17660E+01
7.5255200E-03,1.18832E+01
7.5258240E-03,1.18051E+01
7.5261280E-03,1.18051E+01
7.5264320E-03,1.17465E+01
7.5267360E-03,1.17660E+01
7.5270400E-03,1.17855E+01
7.5273440E-03,1.18051E+01
7.5276480E-03,1.17855E+01
7.5279520E-03,1.18832E+01
7.5282560E-03,1.18832E+01
7.5285600E-03,1.18246E+01
7.5288640E-03,1.17660E+01
7.5291680E-03,1.18051E+01
7.5294720E-03,1.18832E+01
7.5297760E-03,1.18246E+01
7.5300800E-03,1.18246E+01
7.5303840E-03,1.18051E+01
7.5306880E-03,1.17855E+01
7.5309920E-03,1.17074E+01
7.5312960E-03,1.17855E+01
7.5316000E-03,1.18246E+01
7.5319040E-03,1.17855E+01
7.5322080E-03,1.18246E+01
7.5325120E-03,1.17465E+01
7.5328160E-03,1.17855E+01
7.5331200E-03,1.17465E+01
7.5334240E-03,1.17660E+01
7.5337280E-03,1.18051E+01
7.5340320E-03,1.17855E+01
7.5343360E-03,1.18051E+01
7.5346400E-03,1.18246E+01
7.5349440E-03,1.17660E+01
7.5352480E-03,1.18246E+01
7.5355520E-03,1.18832E+01
7.5358560E-03,1.18246E+01
7.5361600E-03,1.18441E+01
7.5364640E-03,1.17660E+01
7.5367680E-03,1.17855E+01
7.5370720E-03,1.18637E+01
7.5373760E-03,1.18246E+01
7.5376800E-03,1.17855E+01
7.5379840E-03,1.18051E+01
7.5382880E-03,1.18051E+01
7.5385920E-03,1.17660E+01
7.5388960E-03,1.18051E+01
7.5392000E-03,1.18051E+01
7.5395040E-03,1.18246E+01
7.5398080E-03,1.18246E+01
7.5401120E-03,1.18246E+01
7.5404160E-03,1.17660E+01
7.5407200E-03,1.18051E+01
7.5410240E-03,1.17660E+01
7.5413280E-03,1.18246E+01
7.5416320E-03,1.18637E+01
7.5419360E-03,1.17660E+01
7.5422400E-03,1.17660E+01
7.5425440E-03,1.18246E+01
7.5428480E-03,1.18637E+01
7.5431520E-03,1.18246E+01
7.5434560E-03,1.17855E+01
7.5437600E-03,1.18637E+01
7.5440640E-03,1.18246E+01
7.5443680E-03,1.17855E+01
7.5446720E-03,1.17465E+01
7.5449760E-03,1.18246E+01
7.5452800E-03,1.17855E+01
7.5455840E-03,1.17074E+01
7.5458880E-03,1.17465E+01
7.5461920E-03,1.18051E+01
7.5464960E-03,1.18246E+01
7.5468000E-03,1.17660E+01
7.5471040E-03,1.18051E+01
7.5474080E-03,1.18246E+01
7.5477120E-03,1.17660E+01
7.5480160E-03,1.17855E+01
7.5483200E-03,1.17855E+01
7.5486240E-03,1.18637E+01
7.5489280E-03,1.17855E+01
7.5492320E-03,1.18246E+01
7.5495360E-03,1.18051E+01
7.5498400E-03,1.18441E+01
7.5501440E-03,1.17855E+01
7.5504480E-03,1.17660E+01
7.5507520E-03,1.18051E+01
7.5510560E-03,1.18246E+01
7.5513600E-03,1.17855E+01
7.5516640E-03,1.18441E+01
7.5519680E-03,1.18246E+01
7.5522720E-03,1.18441E+01
7.5525760E-03,1.18246E+01
7.5528800E-03,1.18051E+01
7.5531840E-03,1.18246E+01
7.5534880E-03,1.17855E+01
7.5537920E-03,1.18246E+01
7.5540960E-03,1.17660E+01
7.5544000E-03,1.18051E+01
7.5547040E-03,1.17855E+01
7.5550080E-03,1.18637E+01
7.5553120E-03,1.17855E+01
7.5556160E-03,1.17855E+01
7.5559200E-03,1.18051E+01
7.5562240E-03,1.18051E+01
7.5565280E-03,1.18246E+01
7.5568320E-03,1.17855E+01
7.5571360E-03,1.18051E+01
7.5574400E-03,1.18051E+01
7.5577440E-03,1.17465E+01
7.5580480E-03,1.17465E+01
7.5583520E-03,1.17855E+01
7.5586560E-03,1.17855E+01
7.5589600E-03,1.18246E+01
7.5592640E-03,1.17855E+01
7.5595680E-03,1.17855E+01
7.5598720E-03,1.18441E+01
7.5601760E-03,1.17855E+01
7.5604800E-03,1.18441E+01
7.5607840E-03,1.17465E+01
7.5610880E-03,1.17660E+01
7.5613920E-03,1.17855E+01
7.5616960E-03,1.18051E+01
7.5620000E-03,1.17660E+01
7.5623040E-03,1.18441E+01
