in s,C1 in V
1.0505277E-02,1.193515E+01
1.0505542E-02,1.194101E+01
1.0505808E-02,1.194687E+01
1.0506074E-02,1.193515E+01
1.0506339E-02,1.193124E+01
1.0506605E-02,1.193710E+01
1.0506870E-02,1.193320E+01
1.0507136E-02,1.193320E+01
1.0507402E-02,1.193124E+01
1.0507667E-02,1.193124E+01
1.0507933E-02,1.193124E+01
1.0508198E-02,1.193905E+01
1.0508464E-02,1.193515E+01
1.0508730E-02,1.193320E+01
1.0508995E-02,1.193124E+01
1.0509261E-02,1.193124E+01
1.0509526E-02,1.194101E+01
1.0509792E-02,1.193515E+01
1.0510058E-02,1.193320E+01
1.0510323E-02,1.193320E+01
1.0510589E-02,1.193515E+01
1.0510854E-02,1.192734E+01
1.0511120E-02,1.193320E+01
1.0511386E-02,1.193905E+01
1.0511651E-02,1.193905E+01
1.0511917E-02,1.193515E+01
1.0512182E-02,1.193515E+01
1.0512448E-02,1.193710E+01
1.0512714E-02,1.193320E+01
1.0512979E-02,1.192734E+01
1.0513245E-02,1.193710E+01
1.0513510E-02,1.194101E+01
1.0513776E-02,1.193515E+01
1.0514042E-02,1.193124E+01
1.0514307E-02,1.193515E+01
1.0514573E-02,1.193515E+01
1.0514838E-02,1.193320E+01
1.0515104E-02,1.193905E+01
1.0515370E-02,1.193710E+01
1.0515635E-02,1.192538E+01
1.0515901E-02,1.193320E+01
1.0516166E-02,1.193320E+01
1.0516432E-02,1.193320E+01
1.0516698E-02,1.193710E+01
1.0516963E-02,1.193320E+01
1.0517229E-02,1.193515E+01
1.0517494E-02,1.193320E+01
1.0517760E-02,1.193515E+01
1.0518026E-02,1.193710E+01
1.0518291E-02,1.193515E+01
1.0518557E-02,1.193710E+01
1.0518822E-02,1.193515E+01
1.0519088E-02,1.193905E+01
1.0519354E-02,1.193320E+01
1.0519619E-02,1.193320E+01
1.0519885E-02,1.193320E+01
1.0520150E-02,1.194296E+01
1.0520416E-02,1.192538E+01
1.0520682E-02,1.193124E+01
1.0520947E-02,1.192929E+01
1.0521213E-02,1.194101E+01
1.0521478E-02,1.193515E+01
1.0521744E-02,1.193515E+01
1.0522010E-02,1.193124E+01
1.0522275E-02,1.193124E+01
1.0522541E-02,1.193124E+01
1.0522806E-02,1.193905E+01
1.0523072E-02,1.194296E+01
1.0523338E-02,1.193515E+01
1.0523603E-02,1.193710E+01
1.0523869E-02,1.194101E+01
1.0524134E-02,1.193515E+01
1.0524400E-02,1.193124E+01
1.0524666E-02,1.193124E+01
1.0524931E-02,1.193905E+01
1.0525197E-02,1.193320E+01
1.0525462E-02,1.192929E+01
1.0525728E-02,1.193515E+01
1.0525994E-02,1.193710E+01
1.0526259E-02,1.193515E+01
1.0526525E-02,1.192929E+01
1.0526790E-02,1.193515E+01
1.0527056E-02,1.193124E+01
1.0527322E-02,1.193905E+01
1.0527587E-02,1.193515E+01
1.0527853E-02,1.193905E+01
1.0528118E-02,1.193710E+01
1.0528384E-02,1.193905E+01
1.0528650E-02,1.193320E+01
1.0528915E-02,1.194296E+01
1.0529181E-02,1.194101E+01
1.0529446E-02,1.193515E+01
1.0529712E-02,1.193124E+01
1.0529978E-02,1.193710E+01
1.0530243E-02,1.192929E+01
1.0530509E-02,1.193710E+01
1.0530774E-02,1.193124E+01
1.0531040E-02,1.193515E+01
1.0531306E-02,1.193124E+01
1.0531571E-02,1.194101E+01
1.0531837E-02,1.193905E+01
1.0532102E-02,1.193515E+01
1.0532368E-02,1.193905E+01
1.0532634E-02,1.193320E+01
1.0532899E-02,1.193710E+01
1.0533165E-02,1.193515E+01
1.0533430E-02,1.193710E+01
1.0533696E-02,1.193515E+01
1.0533962E-02,1.193710E+01
1.0534227E-02,1.193515E+01
1.0534493E-02,1.193905E+01
1.0534758E-02,1.193515E+01
1.0535024E-02,1.193124E+01
1.0535290E-02,1.193320E+01
1.0535555E-02,1.193124E+01
1.0535821E-02,1.193124E+01
1.0536086E-02,1.193320E+01
1.0536352E-02,1.193320E+01
1.0536618E-02,1.193710E+01
1.0536883E-02,1.193515E+01
1.0537149E-02,1.192734E+01
1.0537414E-02,1.193515E+01
1.0537680E-02,1.194296E+01
1.0537946E-02,1.193320E+01
1.0538211E-02,1.193905E+01
1.0538477E-02,1.194296E+01
1.0538742E-02,1.193905E+01
1.0539008E-02,1.194101E+01
1.0539274E-02,1.193905E+01
1.0539539E-02,1.193710E+01
1.0539805E-02,1.194296E+01
1.0540070E-02,1.193515E+01
1.0540336E-02,1.192929E+01
1.0540602E-02,1.193515E+01
1.0540867E-02,1.193905E+01
1.0541133E-02,1.192929E+01
1.0541398E-02,1.193515E+01
1.0541664E-02,1.193515E+01
1.0541930E-02,1.193320E+01
1.0542195E-02,1.193710E+01
1.0542461E-02,1.193320E+01
1.0542726E-02,1.193515E+01
1.0542992E-02,1.193710E+01
1.0543258E-02,1.193320E+01
1.0543523E-02,1.193515E+01
1.0543789E-02,1.194101E+01
1.0544054E-02,1.193124E+01
1.0544320E-02,1.193515E+01
1.0544586E-02,1.194101E+01
1.0544851E-02,1.193710E+01
1.0545117E-02,1.193124E+01
1.0545382E-02,1.193124E+01
1.0545648E-02,1.193710E+01
1.0545914E-02,1.194101E+01
1.0546179E-02,1.193320E+01
1.0546445E-02,1.193515E+01
1.0546710E-02,1.193320E+01
1.0546976E-02,1.193515E+01
1.0547242E-02,1.193710E+01
1.0547507E-02,1.193124E+01
1.0547773E-02,1.193320E+01
1.0548038E-02,1.193515E+01
1.0548304E-02,1.193710E+01
1.0548570E-02,1.194101E+01
1.0548835E-02,1.193124E+01
1.0549101E-02,1.193320E+01
1.0549366E-02,1.193905E+01
1.0549632E-02,1.192148E+01
1.0549898E-02,1.193124E+01
1.0550163E-02,1.193515E+01
1.0550429E-02,1.193124E+01
1.0550694E-02,1.193515E+01
1.0550960E-02,1.193515E+01
1.0551226E-02,1.194101E+01
1.0551491E-02,1.193710E+01
1.0551757E-02,1.193124E+01
1.0552022E-02,1.194101E+01
1.0552288E-02,1.194101E+01
1.0552554E-02,1.192929E+01
1.0552819E-02,1.193905E+01
1.0553085E-02,1.193710E+01
1.0553350E-02,1.193515E+01
1.0553616E-02,1.193710E+01
1.0553882E-02,1.193320E+01
1.0554147E-02,1.193905E+01
1.0554413E-02,1.192929E+01
1.0554678E-02,1.193320E+01
1.0554944E-02,1.193905E+01
1.0555210E-02,1.193124E+01
1.0555475E-02,1.193124E+01
1.0555741E-02,1.193124E+01
1.0556006E-02,1.193710E+01
1.0556272E-02,1.193710E+01
1.0556538E-02,1.193320E+01
1.0556803E-02,1.192929E+01
1.0557069E-02,1.193515E+01
1.0557334E-02,1.193710E+01
1.0557600E-02,1.193905E+01
1.0557866E-02,1.193710E+01
1.0558131E-02,1.193320E+01
1.0558397E-02,1.193320E+01
1.0558662E-02,1.193515E+01
1.0558928E-02,1.193515E+01
1.0559194E-02,1.195077E+01
1.0559459E-02,1.193710E+01
1.0559725E-02,1.193905E+01
1.0559990E-02,1.194296E+01
1.0560256E-02,1.193710E+01
1.0560522E-02,1.193710E+01
1.0560787E-02,1.193710E+01
1.0561053E-02,1.194101E+01
1.0561318E-02,1.194101E+01
1.0561584E-02,1.193124E+01
1.0561850E-02,1.193515E+01
1.0562115E-02,1.194101E+01
1.0562381E-02,1.194101E+01
1.0562646E-02,1.193710E+01
1.0562912E-02,1.193124E+01
1.0563178E-02,1.193710E+01
1.0563443E-02,1.193515E+01
1.0563709E-02,1.193124E+01
1.0563974E-02,1.193320E+01
1.0564240E-02,1.192734E+01
1.0564506E-02,1.193710E+01
1.0564771E-02,1.193710E+01
1.0565037E-02,1.193320E+01
1.0565302E-02,1.193710E+01
1.0565568E-02,1.193515E+01
1.0565834E-02,1.193515E+01
1.0566099E-02,1.193710E+01
1.0566365E-02,1.192929E+01
1.0566630E-02,1.193515E+01
1.0566896E-02,1.192929E+01
1.0567162E-02,1.193515E+01
1.0567427E-02,1.193515E+01
1.0567693E-02,1.193515E+01
1.0567958E-02,1.193124E+01
1.0568224E-02,1.193124E+01
1.0568490E-02,1.192929E+01
1.0568755E-02,1.193320E+01
1.0569021E-02,1.193710E+01
1.0569286E-02,1.192734E+01
1.0569552E-02,1.193124E+01
1.0569818E-02,1.192929E+01
1.0570083E-02,1.193515E+01
1.0570349E-02,1.193320E+01
1.0570614E-02,1.193515E+01
1.0570880E-02,1.193515E+01
1.0571146E-02,1.193124E+01
1.0571411E-02,1.193515E+01
1.0571677E-02,1.193710E+01
1.0571942E-02,1.193710E+01
1.0572208E-02,1.193124E+01
1.0572474E-02,1.193515E+01
1.0572739E-02,1.193124E+01
1.0573005E-02,1.192929E+01
1.0573270E-02,1.193515E+01
1.0573536E-02,1.193905E+01
1.0573802E-02,1.192538E+01
1.0574067E-02,1.194687E+01
1.0574333E-02,1.193124E+01
1.0574598E-02,1.194101E+01
1.0574864E-02,1.193124E+01
1.0575130E-02,1.193124E+01
1.0575395E-02,1.193320E+01
1.0575661E-02,1.193515E+01
1.0575926E-02,1.193515E+01
1.0576192E-02,1.192538E+01
1.0576458E-02,1.193710E+01
1.0576723E-02,1.193320E+01
1.0576989E-02,1.193320E+01
1.0577254E-02,1.193710E+01
1.0577520E-02,1.193515E+01
1.0577786E-02,1.193905E+01
1.0578051E-02,1.193710E+01
1.0578317E-02,1.193905E+01
1.0578582E-02,1.191952E+01
1.0578848E-02,1.192929E+01
1.0579114E-02,1.193515E+01
1.0579379E-02,1.193320E+01
1.0579645E-02,1.192538E+01
1.0579910E-02,1.193320E+01
1.0580176E-02,1.192929E+01
1.0580442E-02,1.193320E+01
1.0580707E-02,1.193320E+01
1.0580973E-02,1.192538E+01
1.0581238E-02,1.193515E+01
1.0581504E-02,1.194101E+01
1.0581770E-02,1.193320E+01
1.0582035E-02,1.193515E+01
1.0582301E-02,1.193124E+01
1.0582566E-02,1.193710E+01
1.0582832E-02,1.193124E+01
1.0583098E-02,1.192734E+01
1.0583363E-02,1.193710E+01
1.0583629E-02,1.193515E+01
1.0583894E-02,1.193515E+01
1.0584160E-02,1.193515E+01
1.0584426E-02,1.193320E+01
1.0584691E-02,1.193124E+01
1.0584957E-02,1.193320E+01
1.0585222E-02,1.193710E+01
1.0585488E-02,1.192929E+01
1.0585754E-02,1.193710E+01
1.0586019E-02,1.193515E+01
1.0586285E-02,1.193320E+01
1.0586550E-02,1.192929E+01
1.0586816E-02,1.193905E+01
1.0587082E-02,1.193320E+01
1.0587347E-02,1.193905E+01
1.0587613E-02,1.192929E+01
1.0587878E-02,1.193320E+01
1.0588144E-02,1.193320E+01
1.0588410E-02,1.190976E+01
1.0588675E-02,1.192538E+01
1.0588941E-02,1.193515E+01
1.0589206E-02,1.193124E+01
1.0589472E-02,1.193320E+01
1.0589738E-02,1.193124E+01
1.0590003E-02,1.193124E+01
1.0590269E-02,1.193515E+01
1.0590534E-02,1.193124E+01
1.0590800E-02,1.193320E+01
1.0591066E-02,1.193710E+01
1.0591331E-02,1.193320E+01
1.0591597E-02,1.193515E+01
1.0591862E-02,1.193124E+01
1.0592128E-02,1.193710E+01
1.0592394E-02,1.193124E+01
1.0592659E-02,1.192929E+01
1.0592925E-02,1.193320E+01
1.0593190E-02,1.193320E+01
1.0593456E-02,1.191562E+01
1.0593722E-02,1.193124E+01
1.0593987E-02,1.192929E+01
1.0594253E-02,1.193515E+01
1.0594518E-02,1.193320E+01
1.0594784E-02,1.192734E+01
1.0595050E-02,1.193124E+01
1.0595315E-02,1.193515E+01
1.0595581E-02,1.192929E+01
1.0595846E-02,1.193515E+01
1.0596112E-02,1.193710E+01
1.0596378E-02,1.192929E+01
1.0596643E-02,1.192734E+01
1.0596909E-02,1.193320E+01
1.0597174E-02,1.192734E+01
1.0597440E-02,1.193320E+01
1.0597706E-02,1.193905E+01
1.0597971E-02,1.194101E+01
1.0598237E-02,1.193320E+01
1.0598502E-02,1.193710E+01
1.0598768E-02,1.193320E+01
1.0599034E-02,1.193124E+01
1.0599299E-02,1.193124E+01
1.0599565E-02,1.192734E+01
1.0599830E-02,1.193320E+01
1.0600096E-02,1.193515E+01
1.0600362E-02,1.193515E+01
1.0600627E-02,1.193515E+01
1.0600893E-02,1.193124E+01
1.0601158E-02,1.192734E+01
1.0601424E-02,1.193320E+01
1.0601690E-02,1.193515E+01
1.0601955E-02,1.193124E+01
1.0602221E-02,1.192929E+01
1.0602486E-02,1.193515E+01
1.0602752E-02,1.193515E+01
1.0603018E-02,1.192148E+01
1.0603283E-02,1.193320E+01
1.0603549E-02,1.192929E+01
1.0603814E-02,1.193515E+01
1.0604080E-02,1.193320E+01
1.0604346E-02,1.193320E+01
1.0604611E-02,1.192929E+01
1.0604877E-02,1.192929E+01
1.0605142E-02,1.192734E+01
1.0605408E-02,1.193124E+01
1.0605674E-02,1.193710E+01
1.0605939E-02,1.193515E+01
1.0606205E-02,1.192538E+01
1.0606470E-02,1.192734E+01
1.0606736E-02,1.192929E+01
1.0607002E-02,1.192929E+01
1.0607267E-02,1.192929E+01
1.0607533E-02,1.193320E+01
1.0607798E-02,1.192538E+01
1.0608064E-02,1.192929E+01
1.0608330E-02,1.192929E+01
1.0608595E-02,1.192929E+01
1.0608861E-02,1.193320E+01
1.0609126E-02,1.193124E+01
1.0609392E-02,1.193124E+01
1.0609658E-02,1.192929E+01
1.0609923E-02,1.192929E+01
1.0610189E-02,1.193124E+01
1.0610454E-02,1.193320E+01
1.0610720E-02,1.193124E+01
1.0610986E-02,1.193320E+01
1.0611251E-02,1.192929E+01
1.0611517E-02,1.192929E+01
1.0611782E-02,1.192929E+01
1.0612048E-02,1.193320E+01
1.0612314E-02,1.193320E+01
1.0612579E-02,1.194101E+01
1.0612845E-02,1.192929E+01
1.0613110E-02,1.193710E+01
1.0613376E-02,1.193515E+01
1.0613642E-02,1.192343E+01
1.0613907E-02,1.193124E+01
1.0614173E-02,1.193320E+01
1.0614438E-02,1.193124E+01
1.0614704E-02,1.193124E+01
1.0614970E-02,1.192538E+01
1.0615235E-02,1.193515E+01
1.0615501E-02,1.192538E+01
1.0615766E-02,1.193124E+01
1.0616032E-02,1.193515E+01
1.0616298E-02,1.193124E+01
1.0616563E-02,1.193124E+01
1.0616829E-02,1.193515E+01
1.0617094E-02,1.193515E+01
1.0617360E-02,1.193710E+01
1.0617626E-02,1.192734E+01
1.0617891E-02,1.193515E+01
1.0618157E-02,1.193515E+01
1.0618422E-02,1.193320E+01
1.0618688E-02,1.193320E+01
1.0618954E-02,1.193124E+01
1.0619219E-02,1.193124E+01
1.0619485E-02,1.193124E+01
1.0619750E-02,1.193320E+01
1.0620016E-02,1.193320E+01
1.0620282E-02,1.193124E+01
1.0620547E-02,1.193124E+01
1.0620813E-02,1.193710E+01
1.0621078E-02,1.193710E+01
1.0621344E-02,1.193905E+01
1.0621610E-02,1.193124E+01
1.0621875E-02,1.192929E+01
1.0622141E-02,1.193710E+01
1.0622406E-02,1.192734E+01
1.0622672E-02,1.192538E+01
1.0622938E-02,1.193515E+01
1.0623203E-02,1.192929E+01
1.0623469E-02,1.193905E+01
1.0623734E-02,1.192929E+01
1.0624000E-02,1.192734E+01
1.0624266E-02,1.193320E+01
1.0624531E-02,1.193515E+01
1.0624797E-02,1.192734E+01
1.0625062E-02,1.193515E+01
1.0625328E-02,1.193124E+01
1.0625594E-02,1.193515E+01
1.0625859E-02,1.193320E+01
1.0626125E-02,1.193320E+01
1.0626390E-02,1.193320E+01
1.0626656E-02,1.193320E+01
1.0626922E-02,1.193905E+01
1.0627187E-02,1.192343E+01
1.0627453E-02,1.192343E+01
1.0627718E-02,1.192734E+01
1.0627984E-02,1.193124E+01
1.0628250E-02,1.193124E+01
1.0628515E-02,1.192929E+01
1.0628781E-02,1.193320E+01
1.0629046E-02,1.193710E+01
1.0629312E-02,1.192929E+01
1.0629578E-02,1.193124E+01
1.0629843E-02,1.192929E+01
1.0630109E-02,1.193124E+01
1.0630374E-02,1.193515E+01
1.0630640E-02,1.193124E+01
1.0630906E-02,1.193124E+01
1.0631171E-02,1.192929E+01
1.0631437E-02,1.193710E+01
1.0631702E-02,1.193515E+01
1.0631968E-02,1.190390E+01
1.0632234E-02,1.192929E+01
1.0632499E-02,1.192929E+01
1.0632765E-02,1.193515E+01
1.0633030E-02,1.193124E+01
1.0633296E-02,1.193124E+01
1.0633562E-02,1.192734E+01
1.0633827E-02,1.192734E+01
1.0634093E-02,1.192929E+01
1.0634358E-02,1.194296E+01
1.0634624E-02,1.193710E+01
1.0634890E-02,1.194101E+01
1.0635155E-02,1.193124E+01
1.0635421E-02,1.193320E+01
1.0635686E-02,1.193710E+01
1.0635952E-02,1.193515E+01
1.0636218E-02,1.193515E+01
1.0636483E-02,1.193320E+01
1.0636749E-02,1.193710E+01
1.0637014E-02,1.193320E+01
1.0637280E-02,1.193124E+01
1.0637546E-02,1.192929E+01
1.0637811E-02,1.193124E+01
1.0638077E-02,1.192734E+01
1.0638342E-02,1.193320E+01
1.0638608E-02,1.193710E+01
1.0638874E-02,1.193124E+01
1.0639139E-02,1.193124E+01
1.0639405E-02,1.192929E+01
1.0639670E-02,1.193905E+01
1.0639936E-02,1.193124E+01
1.0640202E-02,1.193320E+01
1.0640467E-02,1.193515E+01
1.0640733E-02,1.192929E+01
1.0640998E-02,1.193124E+01
1.0641264E-02,1.193124E+01
1.0641530E-02,1.194101E+01
1.0641795E-02,1.192734E+01
1.0642061E-02,1.192734E+01
1.0642326E-02,1.193515E+01
1.0642592E-02,1.192538E+01
1.0642858E-02,1.192929E+01
1.0643123E-02,1.192929E+01
1.0643389E-02,1.193320E+01
1.0643654E-02,1.193710E+01
1.0643920E-02,1.193710E+01
1.0644186E-02,1.193320E+01
1.0644451E-02,1.192929E+01
1.0644717E-02,1.193124E+01
1.0644982E-02,1.193124E+01
1.0645248E-02,1.193124E+01
1.0645514E-02,1.193710E+01
1.0645779E-02,1.194101E+01
1.0646045E-02,1.193515E+01
1.0646310E-02,1.193515E+01
1.0646576E-02,1.192538E+01
1.0646842E-02,1.194296E+01
1.0647107E-02,1.193710E+01
1.0647373E-02,1.193515E+01
1.0647638E-02,1.193124E+01
1.0647904E-02,1.192734E+01
1.0648170E-02,1.192734E+01
1.0648435E-02,1.193124E+01
1.0648701E-02,1.193124E+01
1.0648966E-02,1.193710E+01
1.0649232E-02,1.192929E+01
1.0649498E-02,1.193124E+01
1.0649763E-02,1.193124E+01
1.0650029E-02,1.193320E+01
1.0650294E-02,1.193905E+01
1.0650560E-02,1.193320E+01
1.0650826E-02,1.193124E+01
1.0651091E-02,1.193124E+01
1.0651357E-02,1.193124E+01
1.0651622E-02,1.192734E+01
1.0651888E-02,1.193124E+01
1.0652154E-02,1.193124E+01
1.0652419E-02,1.192734E+01
1.0652685E-02,1.192929E+01
1.0652950E-02,1.192929E+01
1.0653216E-02,1.193124E+01
1.0653482E-02,1.193710E+01
1.0653747E-02,1.193124E+01
1.0654013E-02,1.192929E+01
1.0654278E-02,1.193710E+01
1.0654544E-02,1.193320E+01
1.0654810E-02,1.193515E+01
1.0655075E-02,1.193320E+01
1.0655341E-02,1.192734E+01
1.0655606E-02,1.192929E+01
1.0655872E-02,1.193515E+01
1.0656138E-02,1.194101E+01
1.0656403E-02,1.193320E+01
1.0656669E-02,1.192929E+01
1.0656934E-02,1.193710E+01
1.0657200E-02,1.193515E+01
1.0657466E-02,1.193124E+01
1.0657731E-02,1.192929E+01
1.0657997E-02,1.193515E+01
1.0658262E-02,1.192929E+01
1.0658528E-02,1.193515E+01
1.0658794E-02,1.193710E+01
1.0659059E-02,1.193710E+01
1.0659325E-02,1.192929E+01
1.0659590E-02,1.193515E+01
1.0659856E-02,1.193320E+01
1.0660122E-02,1.193124E+01
1.0660387E-02,1.192734E+01
1.0660653E-02,1.193515E+01
1.0660918E-02,1.193710E+01
1.0661184E-02,1.190976E+01
1.0661450E-02,1.192929E+01
1.0661715E-02,1.192538E+01
1.0661981E-02,1.193320E+01
1.0662246E-02,1.192929E+01
1.0662512E-02,1.193320E+01
1.0662778E-02,1.193320E+01
1.0663043E-02,1.193710E+01
1.0663309E-02,1.192929E+01
1.0663574E-02,1.193320E+01
1.0663840E-02,1.192538E+01
1.0664106E-02,1.193124E+01
1.0664371E-02,1.193320E+01
1.0664637E-02,1.193905E+01
1.0664902E-02,1.193515E+01
1.0665168E-02,1.193124E+01
1.0665434E-02,1.193320E+01
1.0665699E-02,1.193710E+01
1.0665965E-02,1.193515E+01
1.0666230E-02,1.191171E+01
1.0666496E-02,1.193124E+01
1.0666762E-02,1.193710E+01
1.0667027E-02,1.192734E+01
1.0667293E-02,1.193124E+01
1.0667558E-02,1.192929E+01
1.0667824E-02,1.193320E+01
1.0668090E-02,1.193905E+01
1.0668355E-02,1.193320E+01
1.0668621E-02,1.193320E+01
1.0668886E-02,1.193124E+01
1.0669152E-02,1.193124E+01
1.0669418E-02,1.193320E+01
1.0669683E-02,1.192929E+01
1.0669949E-02,1.193320E+01
1.0670214E-02,1.193515E+01
1.0670480E-02,1.193124E+01
1.0670746E-02,1.193710E+01
1.0671011E-02,1.193515E+01
1.0671277E-02,1.192734E+01
1.0671542E-02,1.192929E+01
1.0671808E-02,1.192929E+01
1.0672074E-02,1.193515E+01
1.0672339E-02,1.192734E+01
1.0672605E-02,1.193320E+01
1.0672870E-02,1.194296E+01
1.0673136E-02,1.193124E+01
1.0673402E-02,1.192734E+01
1.0673667E-02,1.193124E+01
1.0673933E-02,1.193515E+01
1.0674198E-02,1.193320E+01
1.0674464E-02,1.194101E+01
1.0674730E-02,1.192929E+01
1.0674995E-02,1.193124E+01
1.0675261E-02,1.193124E+01
1.0675526E-02,1.193124E+01
1.0675792E-02,1.193124E+01
1.0676058E-02,1.193320E+01
1.0676323E-02,1.193124E+01
1.0676589E-02,1.193710E+01
1.0676854E-02,1.193710E+01
1.0677120E-02,1.193710E+01
1.0677386E-02,1.193515E+01
1.0677651E-02,1.193905E+01
1.0677917E-02,1.193124E+01
1.0678182E-02,1.193515E+01
1.0678448E-02,1.193320E+01
1.0678714E-02,1.192929E+01
1.0678979E-02,1.193320E+01
1.0679245E-02,1.194101E+01
1.0679510E-02,1.193124E+01
1.0679776E-02,1.193124E+01
1.0680042E-02,1.193320E+01
1.0680307E-02,1.194101E+01
1.0680573E-02,1.192929E+01
1.0680838E-02,1.193320E+01
1.0681104E-02,1.193320E+01
1.0681370E-02,1.193515E+01
1.0681635E-02,1.193124E+01
1.0681901E-02,1.193320E+01
1.0682166E-02,1.193515E+01
1.0682432E-02,1.192929E+01
1.0682698E-02,1.193515E+01
1.0682963E-02,1.193905E+01
1.0683229E-02,1.193124E+01
1.0683494E-02,1.193905E+01
1.0683760E-02,1.193124E+01
1.0684026E-02,1.193515E+01
1.0684291E-02,1.192929E+01
1.0684557E-02,1.193320E+01
1.0684822E-02,1.193320E+01
1.0685088E-02,1.194296E+01
1.0685354E-02,1.194491E+01
1.0685619E-02,1.193515E+01
1.0685885E-02,1.193515E+01
1.0686150E-02,1.193320E+01
1.0686416E-02,1.193320E+01
1.0686682E-02,1.193515E+01
1.0686947E-02,1.193515E+01
1.0687213E-02,1.193515E+01
1.0687478E-02,1.193515E+01
1.0687744E-02,1.193124E+01
1.0688010E-02,1.193320E+01
1.0688275E-02,1.193905E+01
1.0688541E-02,1.192929E+01
1.0688806E-02,1.193515E+01
1.0689072E-02,1.193320E+01
1.0689338E-02,1.193710E+01
1.0689603E-02,1.193320E+01
1.0689869E-02,1.192929E+01
1.0690134E-02,1.194101E+01
1.0690400E-02,1.192734E+01
1.0690666E-02,1.192929E+01
1.0690931E-02,1.193515E+01
1.0691197E-02,1.193124E+01
1.0691462E-02,1.194296E+01
1.0691728E-02,1.193320E+01
1.0691994E-02,1.193320E+01
1.0692259E-02,1.193515E+01
1.0692525E-02,1.193124E+01
1.0692790E-02,1.193320E+01
1.0693056E-02,1.193320E+01
1.0693322E-02,1.193515E+01
1.0693587E-02,1.193710E+01
1.0693853E-02,1.194491E+01
1.0694118E-02,1.193124E+01
1.0694384E-02,1.193124E+01
1.0694650E-02,1.193710E+01
1.0694915E-02,1.193710E+01
1.0695181E-02,1.192929E+01
1.0695446E-02,1.193710E+01
1.0695712E-02,1.193515E+01
1.0695978E-02,1.192929E+01
1.0696243E-02,1.193710E+01
1.0696509E-02,1.193710E+01
1.0696774E-02,1.193905E+01
1.0697040E-02,1.193124E+01
1.0697306E-02,1.193710E+01
1.0697571E-02,1.193124E+01
1.0697837E-02,1.193515E+01
1.0698102E-02,1.193124E+01
1.0698368E-02,1.193710E+01
1.0698634E-02,1.193710E+01
1.0698899E-02,1.193710E+01
1.0699165E-02,1.193124E+01
1.0699430E-02,1.193515E+01
1.0699696E-02,1.193124E+01
1.0699962E-02,1.192538E+01
1.0700227E-02,1.194101E+01
1.0700493E-02,1.193320E+01
1.0700758E-02,1.193320E+01
1.0701024E-02,1.192734E+01
1.0701290E-02,1.192929E+01
1.0701555E-02,1.193710E+01
1.0701821E-02,1.193710E+01
1.0702086E-02,1.193905E+01
1.0702352E-02,1.193124E+01
1.0702618E-02,1.193515E+01
1.0702883E-02,1.193515E+01
1.0703149E-02,1.193515E+01
1.0703414E-02,1.193320E+01
1.0703680E-02,1.193124E+01
1.0703946E-02,1.193124E+01
1.0704211E-02,1.193710E+01
1.0704477E-02,1.194296E+01
1.0704742E-02,1.190780E+01
1.0705008E-02,1.193320E+01
1.0705274E-02,1.193710E+01
1.0705539E-02,1.193905E+01
1.0705805E-02,1.193320E+01
1.0706070E-02,1.193515E+01
1.0706336E-02,1.193320E+01
1.0706602E-02,1.193515E+01
1.0706867E-02,1.193515E+01
1.0707133E-02,1.194101E+01
1.0707398E-02,1.193515E+01
1.0707664E-02,1.193710E+01
1.0707930E-02,1.193320E+01
1.0708195E-02,1.193710E+01
1.0708461E-02,1.193320E+01
1.0708726E-02,1.194101E+01
1.0708992E-02,1.193320E+01
1.0709258E-02,1.193710E+01
1.0709523E-02,1.193710E+01
1.0709789E-02,1.192929E+01
1.0710054E-02,1.193124E+01
1.0710320E-02,1.193320E+01
1.0710586E-02,1.193710E+01
1.0710851E-02,1.193710E+01
1.0711117E-02,1.193515E+01
1.0711382E-02,1.193320E+01
1.0711648E-02,1.193124E+01
1.0711914E-02,1.193710E+01
1.0712179E-02,1.193905E+01
1.0712445E-02,1.193710E+01
1.0712710E-02,1.193515E+01
1.0712976E-02,1.193124E+01
1.0713242E-02,1.192929E+01
1.0713507E-02,1.193124E+01
1.0713773E-02,1.193710E+01
1.0714038E-02,1.193515E+01
1.0714304E-02,1.194101E+01
1.0714570E-02,1.194491E+01
1.0714835E-02,1.192929E+01
1.0715101E-02,1.192929E+01
1.0715366E-02,1.193515E+01
1.0715632E-02,1.193515E+01
1.0715898E-02,1.193515E+01
1.0716163E-02,1.193710E+01
1.0716429E-02,1.193710E+01
1.0716694E-02,1.193905E+01
1.0716960E-02,1.193710E+01
1.0717226E-02,1.194101E+01
1.0717491E-02,1.194296E+01
1.0717757E-02,1.193710E+01
1.0718022E-02,1.193710E+01
1.0718288E-02,1.193905E+01
1.0718554E-02,1.193515E+01
1.0718819E-02,1.193320E+01
1.0719085E-02,1.193710E+01
1.0719350E-02,1.192538E+01
1.0719616E-02,1.192929E+01
1.0719882E-02,1.193710E+01
1.0720147E-02,1.193710E+01
1.0720413E-02,1.193124E+01
1.0720678E-02,1.193710E+01
1.0720944E-02,1.193320E+01
1.0721210E-02,1.193515E+01
1.0721475E-02,1.193710E+01
1.0721741E-02,1.193710E+01
1.0722006E-02,1.193515E+01
1.0722272E-02,1.193710E+01
1.0722538E-02,1.193710E+01
1.0722803E-02,1.193515E+01
1.0723069E-02,1.194101E+01
1.0723334E-02,1.193124E+01
1.0723600E-02,1.193710E+01
