"Time / s","Vm1:Measured voltage"
3.3246261029229043,11.991827781496296
3.3246261029229989,11.991827781690644
3.3246292162258437,11.995592531154537
3.3246292162259383,11.995592531188956
3.3246297872339481,11.996043481571469
3.3246297872340427,11.996043481686456
3.3246303582420529,11.996980782199199
3.3246303582421475,11.996980782394751
3.3246334715449923,12.000783999401261
3.3246334715450869,12.000783999436813
3.3246340425530971,12.001241808849098
3.3246340425531917,12.001241808965224
3.3246346135612019,12.002185994478031
3.3246346135612965,12.002185994674726
3.3246377268641414,12.006025671285462
3.324637726864236,12.006025671322087
3.3246382978722462,12.006489968528806
3.3246382978723408,12.006489968646008
3.324638868880351,12.007440666029476
3.3246388688804456,12.007440666227252
3.3246419821832904,12.011314752434195
3.324641982183385,12.011314752471831
3.3246425531913952,12.01178515867249
3.3246425531914898,12.011785158790707
3.3246431241995,12.012741987379039
3.3246431241995946,12.012741987577831
3.3246462375024395,12.016648393043319
3.3246462375025341,12.016648393081899
3.3246468085105438,12.017124522205297
3.3246468085106384,12.017124522324462
3.3246473795186486,12.018087094229486
3.3246473795187432,12.018087094429232
3.3246504928215881,12.022023690128213
3.3246504928216827,12.022023690167677
3.3246510638296929,12.022505149196878
3.3246510638297875,12.022505149316927
3.3246516348377977,12.023473069746659
3.3246516348378923,12.023473069947293
3.3246547481407371,12.027437690029162
3.3246547481408317,12.027437690069441
3.3246553191488419,12.027924079370855
3.3246553191489365,12.027924079491724
3.3246558901569467,12.028896947081583
3.3246558901570413,12.028896947283037
3.3246590034598862,12.03288739085216
3.3246590034599808,12.032887390893187
3.324659574467991,12.033378304539184
3.3246595744680856,12.033378304660802
3.3246601454760958,12.034355711794054
3.3246601454761904,12.034355711996263
3.3246632587790352,12.038369744843365
3.3246632587791298,12.038369744885072
3.3246638297871396,12.038864770994072
3.3246638297872342,12.038864771116373
3.3246644007952444,12.039846304272203
3.324664400795339,12.039846304475095
3.3246675140981838,12.043881660981828
3.3246675140982784,12.043881661024146
3.3246680851062886,12.044380382097081
3.3246680851063832,12.044380382219996
3.3246686561143934,12.045365622302349
3.324668656114488,12.045365622505855
3.3246717694173329,12.049420007475065
3.3246717694174275,12.049420007517924
3.3246723404254377,12.049922000787676
3.3246723404255323,12.049922000911133
3.3246729114335425,12.050910523602749
3.3246729114336371,12.050910523806801
3.3246760247364819,12.054981614440651
3.3246760247365765,12.05498161448398
3.3246765957445867,12.055486452260883
3.3246765957446813,12.055486452384812
3.3246771667526915,12.056477828496769
3.3246771667527861,12.056477828701293
3.324680280055631,12.060563276358474
3.3246802800557256,12.060563276402203
3.3246808510637353,12.061070526419259
3.3246808510638299,12.061070526543588
3.3246814220718401,12.062064322351789
3.3246814220719347,12.062064322556715
3.3246845353747796,12.066161754865826
3.3246845353748742,12.066161754909881
3.3246851063828844,12.066670980693974
3.324685106382979,12.066670980818632
3.3246856773909892,12.067666758442151
3.3246856773910838,12.067666758647407
3.3246887906939286,12.071773781285593
3.3246887906940232,12.071773781329902
3.3246893617020334,12.072284542547195
3.324689361702128,12.072284542672106
3.3246899327101382,12.073281860425229
3.3246899327102328,12.07328186063074
3.3246930460130777,12.077396059451038
3.3246930460131723,12.077396059495527
3.3246936170211825,12.077907912325591
